29331.69
32178.33
33000.05
31988.71
33949.53
36769.36
39432.28
40582.81
40088.22
38150.02
35404.47
34051.24
37371.38
39144.5
36742.22
35994.98
35828.61
36631.27
35891.49
35468.23
30850.13
32945.17
32078.0
32259.9
32254.2
32467.77
30366.15
33364.86
34252.2
34262.88
33092.98
33526.37
35466.24
37618.87
36936.66
38290.24
39186.94
38795.69
46374.87
46420.42
44807.58
47969.51
47287.6
47153.69
48577.79
47911.1
49133.45
52119.71
51552.6
55906.0
55841.19
57408.57
54087.67
48891.0
49676.2
47073.73
46276.87
46106.43
45135.66
49587.03
48440.65
50349.37
48374.09
48751.71
48882.2
50971.75
52375.17
54884.5
55851.59
57773.16
57221.72
61188.39
58968.31
55605.2
56900.75
58912.97
57648.16
58030.01
58102.28
57351.56
54083.25
54340.89
52303.65
51293.78
55025.59
55817.14
55777.63
57635.47
58746.57
58740.55
58720.44
58950.01
57051.94
58202.01
59129.99
57991.15
55953.45
58077.52
58142.54
59769.13
60002.43
59860.0
63575.0
62959.53
63159.98
61334.8
60006.66
56150.01
55633.14
56425.0
53787.63
51690.96
51125.14
50047.84
49066.77
54001.39
55011.97
54846.22
53555.0
57694.27
57800.37
56578.21
57169.39
53200.01
57436.11
56393.68
57314.75
58862.05
58240.84
55816.14
56670.02
49631.32
49670.97
49841.45
46762.99
46431.5
43538.04
42849.78
36690.09
40526.64
37252.01
37449.73
34655.25
38796.29
38324.72
39241.91
38529.98
35663.49
34605.15
35641.27
37253.81
36693.09
37568.68
39246.79
36829.0
35513.2
35796.31
33552.79
33380.81
37388.05
36675.72
37331.98
35546.11
39020.57
40516.29
40144.04
38349.01
38092.97
35819.84
35483.72
35600.16
31608.93
32509.56
33678.07
34663.09
31584.45
32283.65
34700.34
34494.89
35911.73
35045.0
33504.69
33786.55
34669.13
35286.51
33690.14
34220.01
33862.12
32875.71
33815.81
33502.87
34258.99
33086.63
32729.77
32820.02
31880.0
31383.87
31520.07
31778.56
30839.65
29790.35
32144.51
32287.83
33634.09
34258.14
35381.02
37237.6
39457.87
40019.56
40016.48
42206.37
41461.83
39845.44
39147.82
38207.05
39723.18
40862.46
42836.87
44572.54
43794.37
46253.4
45584.99
45511.0
44399.0
47800.0
47068.51
46973.82
45901.29
44695.95
44705.29
46760.62
49322.47
48821.87
49239.22
49488.85
47674.01
48973.32
46843.87
49069.9
48895.35
48767.83
46982.91
47100.89
48810.52
49246.64
49999.14
49915.64
51756.88
52663.9
46863.73
46048.31
46395.14
44850.91
45173.69
46025.24
44940.73
47111.52
48121.41
47737.82
47299.98
48292.74
47241.75
43015.62
40734.38
43543.61
44865.26
42810.57
42670.64
43160.9
42147.35
41026.54
41524.28
43824.1
48141.61
47634.9
48200.01
49224.94
51471.99
55315.0
53785.22
53951.43
54949.72
54659.0
57471.35
55996.93
57367.0
57347.94
61672.42
60875.57
61528.33
62009.84
64280.59
66001.41
62193.15
60688.22
61286.75
60852.22
63078.78
60328.81
58413.44
60575.89
62253.71
61859.19
61299.8
60911.11
63219.99
62896.48
61395.01
60937.12
61470.61
63273.59
67525.83
66947.66
64882.43
64774.26
64122.23
64380.0
65519.1
63606.74
60058.87
60344.87
56891.62
58052.24
59707.51
58622.02
56247.18
57541.27
57138.29
58960.36
53726.53
54721.03
57274.88
57776.25
56950.56
57184.07
56480.34
53601.05
49152.47
49396.33
49168.24
